TrigNum,Date,Time UT,MesgType,RA,Dec,Error,Comments
663958832,2022/1/15,17:00:28,GBM Ground Position,103.64,10.71,2.78,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_663958832.fits
663958832,2022/1/15,17:00:28,GBM Ground Position,103.13,12.71,3.57,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This is likely a Long GRB. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_663958832.fits
663958832,2022/1/15,17:00:28,GBM Ground Position,102.3,12.29,5.87,Fermi-GBM Ground-calculated Coordinates. In the LAT Field-of-view. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_663958832.fits
663958832,2022/1/15,17:00:28,GBM Flight Position,89.483,22.033,9.05,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 100.08,-8.23 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663958832,2022/1/15,17:00:28,GBM Flight Position,89.983,16.983,17.25,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 100.08,-8.23 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663949205,2022/1/15,14:20:01,GBM Flight Position,235.933,41.917,4.8,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 251.72,25.62 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663949205,2022/1/15,14:20:01,GBM Flight Position,234.85,40.417,5.42,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 251.72,25.62 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663949205,2022/1/15,14:20:01,GBM Flight Position,233.567,38.517,7.45,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 251.72,25.62 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663949205,2022/1/15,14:20:01,GBM Flight Position,233.067,37.75,9.2,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 251.72,25.62 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663949205,2022/1/15,14:20:01,GBM Flight Position,232.117,36.217,19.52,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 251.72,25.62 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663944995,2022/1/15,13:09:50,GBM Flight Position,51.6,-35.933,33.3,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 2.97,-3.07 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663943170,2022/1/15,12:39:25,GBM Flight Position,13.483,34.2,6.33,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
663943170,2022/1/15,12:39:25,GBM Flight Position,13.183,34.217,7.17,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
663943170,2022/1/15,12:39:25,GBM Flight Position,34.317,32.583,15.78,Fermi-GBM Flight-calculated Coordinates. The LC_URL file will not be created until ~15 min after the trigger.
663934730,2022/1/15,10:18:46,GBM Flight Position,38.317,-37.8,10.8,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 118.43,-25.18 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663934730,2022/1/15,10:18:46,GBM Flight Position,37.733,-37.35,14.95,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 118.43,-25.18 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663934730,2022/1/15,10:18:46,GBM Flight Position,37.433,-37.1,33.03,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 118.43,-25.18 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663931604,2022/1/15,9:26:40,GBM Flight Position,265.667,31.6,34.78,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 292.78,22.43 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663928616,2022/1/15,8:36:52,GBM Flight Position,350.35,-63.967,34.98,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 116.75,-20.33 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663927396,2022/1/15,8:16:31,GBM Flight Position,338.15,31.383,31.32,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 49.73,10.07 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663926463,2022/1/15,8:00:58,GBM Flight Position,55.733,37.9,27.17,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 353.40,25.43 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663926463,2022/1/15,8:00:58,GBM Flight Position,323.733,29.017,36.03,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 353.40,25.43 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663923149,2022/1/15,7:05:45,GBM Ground Position,284.74,22.41,6.26,Fermi-GBM Ground-calculated Coordinates. This Notice was ground-generated -- not flight-generated. The LC_URL file will not be created/available until ~15 min after the trigger. The POS_MAP_URL file will not be created/available until ~1.5 min after the notice.   http://gcn.gsfc.nasa.gov/notices_f/gbm_gnd_loc_map_663923149.fits
663923149,2022/1/15,7:05:45,GBM Flight Position,281.467,20.467,8.37,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 155.72,-23.72 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
663921434,2022/1/15,6:37:09,GBM Flight Position,293.367,39.267,28.73,"Fermi-GBM Flight-calculated Coordinates. This trigger occurred at longitude,latitude = 59.58,16.20 [deg]. The LC_URL file will not be created until ~15 min after the trigger."
